"","file_type","stain_type","donor","region","s3_uri","annotation_name"
"9348","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_CA3-R_analysis.annotations","CA3-R"
"9349","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_CA4-L_analysis.annotations","CA4-L"
"9350","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_CA4-R_analysis.annotations","CA4-R"
"9351","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_DG-L_analysis.annotations","DG-L"
"9352","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_DG-R_analysis.annotations","DG-R"
"9353","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_EC-L_analysis.annotations","EC-L"
"9354","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_EC-R_analysis.annotations","EC-R"
"9355","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_SB-L_analysis.annotations","SB-L"
"9356","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_SB-R_analysis.annotations","SB-R"
"9357","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_TEC-L_analysis.annotations","TEC-L"
"9358","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-GFAP/analysis_masks/H21.33.009-A12-GFAP_TEC-R_analysis.annotations","TEC-R"
"9359","RAW_IMAGE_DEEPZOOM","H&E-LFB","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-LFB/downsampled/H21.33.009-A12-LFB-primary/H21.33.009-A12-LFB-primary.dzi",NA
"9360","RAW_IMAGE","H&E-LFB","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-LFB/H21.33.009-A12-LFB.svs",NA
"9361","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","",NA
"9362","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","",NA
"9363","RAW_IMAGE_DEEPZOOM","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/downsampled/H21.33.009-A12-NEUN-primary/H21.33.009-A12-NEUN-primary.dzi",NA
"9364","RAW_IMAGE","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/H21.33.009-A12-NEUN.svs",NA
"9365","HALO_ANALYSIS_IMAGE_DEEPZOOM","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/downsampled/H21.33.009-A12-NEUN-analysis/H21.33.009-A12-NEUN-analysis.dzi",NA
"9366","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA1-L_analysis.annotations","CA1-L"
"9367","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA1-R_analysis.annotations","CA1-R"
"9368","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA2-L_analysis.annotations","CA2-L"
"9369","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA2-R_analysis.annotations","CA2-R"
"9370","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA3-L_analysis.annotations","CA3-L"
"9371","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA3-R_analysis.annotations","CA3-R"
"9372","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA4-L_analysis.annotations","CA4-L"
"9373","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_CA4-R_analysis.annotations","CA4-R"
"9374","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_DG-L_analysis.annotations","DG-L"
"9375","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_DG-R_analysis.annotations","DG-R"
"9376","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_EC-L_analysis.annotations","EC-L"
"9377","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_EC-R_analysis.annotations","EC-R"
"9378","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_SB-L_analysis.annotations","SB-L"
"9379","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_SB-R_analysis.annotations","SB-R"
"9380","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_TEC-L_analysis.annotations","TEC-L"
"9381","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-NEUN/analysis_masks/H21.33.009-A12-NEUN_TEC-R_analysis.annotations","TEC-R"
"9382","RAW_IMAGE_DEEPZOOM","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/downsampled/H21.33.009-A12-ASYN-primary/H21.33.009-A12-ASYN-primary.dzi",NA
"9383","RAW_IMAGE","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/H21.33.009-A12-ASYN.svs",NA
"9384","HALO_ANALYSIS_IMAGE_DEEPZOOM","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/downsampled/H21.33.009-A12-ASYN-analysis/H21.33.009-A12-ASYN-analysis.dzi",NA
"9385","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA1-L_analysis.annotations","CA1-L"
"9386","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA1-R_analysis.annotations","CA1-R"
"9387","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA2-L_analysis.annotations","CA2-L"
"9388","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA2-R_analysis.annotations","CA2-R"
"9389","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA3-L_analysis.annotations","CA3-L"
"9390","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA3-R_analysis.annotations","CA3-R"
"9391","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA4-L_analysis.annotations","CA4-L"
"9392","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_CA4-R_analysis.annotations","CA4-R"
"9393","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_DG-L_analysis.annotations","DG-L"
"9394","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_DG-R_analysis.annotations","DG-R"
"9395","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_EC-L_analysis.annotations","EC-L"
"9396","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_EC-R_analysis.annotations","EC-R"
"9397","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_SB-L_analysis.annotations","SB-L"
"9398","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_SB-R_analysis.annotations","SB-R"
"9399","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_TEC-L_analysis.annotations","TEC-L"
"9400","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.009","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.009/H21.33.009-A12-ASYN/analysis_masks/H21.33.009-A12-ASYN_TEC-R_analysis.annotations","TEC-R"
"9401","RAW_IMAGE_DEEPZOOM","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-primary/H21.33.009-A06-AT-primary.dzi",NA
"9402","RAW_IMAGE","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-primary/H21.33.009-A06-AT.svs",NA
"9403","HALO_ANALYSIS_IMAGE_DEEPZOOM","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-analysis/H21.33.009-A06-AT_analysis.dzi",NA
"9404","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-analysis/subregion_annotations/H21.33.009-A06-AT_Layer1_analysis.annotations","Layer1"
"9405","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-analysis/subregion_annotations/H21.33.009-A06-AT_Layer2_analysis.annotations","Layer2"
"9406","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-analysis/subregion_annotations/H21.33.009-A06-AT_Layer3_analysis.annotations","Layer3"
"9407","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-analysis/subregion_annotations/H21.33.009-A06-AT_Layer4_analysis.annotations","Layer4"
"9408","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-analysis/subregion_annotations/H21.33.009-A06-AT_Layer5-6_analysis.annotations","Layer5-6"
"9409","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A06-AT-analysis/subregion_annotations/H21.33.009-A06-AT_STG_analysis.annotations","STG"
"9410","RAW_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-primary/H21.33.009-A6-I6-primary.dzi",NA
"9411","RAW_IMAGE","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-primary/H21.33.009-A6-I6.svs",NA
"9412","HALO_ANALYSIS_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-analysis/H21.33.009-A6-I6_analysis.dzi",NA
"9413","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-analysis/subregion_annotations/H21.33.009-A6-I6_Layer1_analysis.annotations","Layer1"
"9414","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-analysis/subregion_annotations/H21.33.009-A6-I6_Layer2_analysis.annotations","Layer2"
"9415","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-analysis/subregion_annotations/H21.33.009-A6-I6_Layer3_analysis.annotations","Layer3"
"9416","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-analysis/subregion_annotations/H21.33.009-A6-I6_Layer4_analysis.annotations","Layer4"
"9417","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-analysis/subregion_annotations/H21.33.009-A6-I6_Layer5-6_analysis.annotations","Layer5-6"
"9418","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-I6-analysis/subregion_annotations/H21.33.009-A6-I6_STG_analysis.annotations","STG"
"9419","RAW_IMAGE_DEEPZOOM","GFAP","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-GFAP-primary/H21.33.009-A6-GFAP-primary.dzi",NA
"9420","RAW_IMAGE","GFAP","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-GFAP-primary/H21.33.009-A6-GFAP.svs",NA
"9421","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-GFAP-analysis/H21.33.009-A6-GFAP_analysis.dzi",NA
"9422","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-GFAP-analysis/subregion_annotations/H21.33.009-A6-GFAP_Layer1_analysis.annotations","Layer1"
"9423","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.009","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.009/H21.33.009-A6-GFAP-analysis/subregion_annotations/H21.33.009-A6-GFAP_Layer2_analysis.annotations","Layer2"
